Time	PHS	BATT_LI	BEV_BATT	PHEV_BATT	TS_DEC_HP_ELEC	TS_DEC_DIRECT_ELEC	TS_DHN_DAILY	TS_DHN_SEASONAL	TS_DEC_THHP_GAS	TS_DEC_COGEN_GAS	TS_DEC_COGEN_OIL	TS_DEC_ADVCOGEN_GAS	TS_DEC_ADVCOGEN_H2	TS_DEC_BOILER_GAS	TS_DEC_BOILER_WOOD	TS_DEC_BOILER_OIL	TS_HIGH_TEMP	SEASONAL_NG	SEASONAL_H2	CO2_STORAGE	SLF_STO	PHS_in	PHS_out	BATT_LI_in	BATT_LI_out	BEV_BATT_in	BEV_BATT_out	PHEV_BATT_in	PHEV_BATT_out	TS_DEC_HP_ELEC_in	TS_DEC_HP_ELEC_out	TS_DEC_DIRECT_ELEC_in	TS_DEC_DIRECT_ELEC_out	TS_DHN_DAILY_in	TS_DHN_DAILY_out	TS_DHN_SEASONAL_in	TS_DHN_SEASONAL_out	TS_DEC_THHP_GAS_in	TS_DEC_THHP_GAS_out	TS_DEC_COGEN_GAS_in	TS_DEC_COGEN_GAS_out	TS_DEC_COGEN_OIL_in	TS_DEC_COGEN_OIL_out	TS_DEC_ADVCOGEN_GAS_in	TS_DEC_ADVCOGEN_GAS_out	TS_DEC_ADVCOGEN_H2_in	TS_DEC_ADVCOGEN_H2_out	TS_DEC_BOILER_GAS_in	TS_DEC_BOILER_GAS_out	TS_DEC_BOILER_WOOD_in	TS_DEC_BOILER_WOOD_out	TS_DEC_BOILER_OIL_in	TS_DEC_BOILER_OIL_out	TS_HIGH_TEMP_in	TS_HIGH_TEMP_out	SEASONAL_NG_in	SEASONAL_NG_out	SEASONAL_H2_in	SEASONAL_H2_out	CO2_STORAGE_in	CO2_STORAGE_out	SLF_STO_in	SLF_STO_out	
 7232	3.666634				0.000000			375.545625							0.000000				14.169989			0.000000	0.000000							0.000000	0.000000					-1.475603	0.000000													0.000000	0.000000							0.000000	0.572667					
 7233	3.666634				0.000000			377.964271							0.000000				13.904336			0.000000	0.000000							0.000000	0.000000					-2.441404	0.000000													0.000000	0.000000							0.000000	0.265652					
 7234	3.666634				0.000000			381.497112							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					-3.555745	0.000000													0.000000	0.000000							0.000000	0.726200					
 7235	3.666634				0.000000			385.624077							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					-4.150084	0.000000													0.000000	0.000000							0.000000	1.340230					
 7236	3.666634				0.000000			390.567965							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					-4.967257	0.000000													0.000000	0.000000							0.000000	1.831484					
 7237	3.666634				0.000000			396.551616							0.000000				8.666192			0.000000	0.000000							0.000000	0.000000					-6.007319	0.000000													0.000000	0.000000							0.000000	1.340230					
 7238	3.666634				0.000000			403.054937							0.000000				7.264550			0.000000	0.000000							0.000000	0.000000					-6.527352	0.000000													0.000000	0.000000							0.000000	1.401643					
 7239	3.666634				0.000000			409.780732							0.000000				5.248851			0.000000	0.000000							0.000000	0.000000					-6.750221	0.000000													0.000000	0.000000							0.000000	2.015698					
 7240	3.666634				0.000000			416.283252							0.000000				2.987526			0.000000	0.000000							0.000000	0.000000					-6.527352	0.000000													0.000000	0.000000							0.000000	2.261325					
 7241	3.666634				0.000000			422.191056							0.000000				0.726200			0.000000	0.000000							0.000000	0.000000					-5.933031	0.000000													0.000000	0.000000							0.000000	2.261325					
 7242	3.666634				0.000000			427.355601							0.000000				0.000000			0.000000	0.000000							0.000000	0.000000					-5.190129	0.000000													0.000000	0.000000							0.000000	0.726200					
 7243	3.666634				0.000000			431.999790							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-4.670087	0.000000													0.000000	0.000000							-0.442685	0.000000					
 7244	3.666634				0.000000			436.123695							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-4.150084	0.000000													0.000000	0.000000							0.000000	0.000000					
 7245	3.666634				0.000000			439.727304							0.095369				2.239350			0.000000	0.000000							0.000000	0.000000					-3.630038	0.000000													-0.095369	0.000000							-1.796665	0.000000					
 7246	3.666634				0.000000			442.884940							0.255521				4.523447			0.000000	0.000000							0.000000	0.000000					-3.184284	0.000000													-0.160938	0.000000							-2.284097	0.000000					
 7247	3.666634				0.000000			445.522382							0.414354				4.523447			0.000000	0.000000							0.000000	0.000000					-2.664281	0.000000													-0.160938	0.000000							0.000000	0.000000					
 7248	3.666634				2.733270			447.639618							0.571877				7.457455			0.000000	0.000000							-2.733270	0.000000					-2.144234	0.000000													-0.160938	0.000000							-2.934008	0.000000					
 7249	3.666634				0.000000			450.276772							0.406227				7.457455			0.000000	0.000000							0.000000	2.710747					-2.664281	0.000000													0.000000	0.160938							0.000000	0.000000					
 7250	3.666634				0.000000			452.542304							0.241942				7.457455			0.000000	0.000000							0.000000	0.000000					-2.292819	0.000000													0.000000	0.160938							0.000000	0.000000					
 7251	3.666634				0.000000			454.436238							0.079010				9.835314			0.000000	0.000000							0.000000	0.000000					-1.921357	0.000000													0.000000	0.160938							-2.377859	0.000000					
 7252	3.666634				0.000000			456.181471							0.000000				12.661004			0.000000	0.000000							0.000000	0.000000					-1.772773	0.000000													0.000000	0.078359							-2.825689	0.000000					
 7253	3.666634				0.000000			457.778015							0.000000				14.945101			0.000000	0.000000							0.000000	0.000000					-1.624188	0.000000													0.000000	0.000000							-2.284097	0.000000					
 7254	3.666634				0.000000			459.225877							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					-1.475603	0.000000													0.000000	0.000000							-0.984277	0.000000					
 7255	3.666634				0.000000			460.599358							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					-1.401311	0.000000													0.000000	0.000000							0.000000	1.186722					
 7256	3.666634				0.000000			462.047049							0.000000				14.169989			0.000000	0.000000							0.000000	0.000000					-1.475603	0.000000													0.000000	0.000000							0.000000	0.572667					
 7257	3.666634				0.000000			464.460453							0.000000				13.904336			0.000000	0.000000							0.000000	0.000000					-2.441404	0.000000													0.000000	0.000000							0.000000	0.265652					
 7258	3.666634				0.000000			467.988052							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					-3.555745	0.000000													0.000000	0.000000							0.000000	0.726200					
 7259	3.666634				0.000000			472.109776							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					-4.150084	0.000000													0.000000	0.000000							0.000000	1.340230					
 7260	3.666634				0.000000			477.048423							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					-4.967257	0.000000													0.000000	0.000000							0.000000	1.831484					
 7261	3.666634				0.000000			483.026833							0.000000				8.666192			0.000000	0.000000							0.000000	0.000000					-6.007319	0.000000													0.000000	0.000000							0.000000	1.340230					
 7262	3.666634				0.000000			489.524914							0.000000				7.264550			0.000000	0.000000							0.000000	0.000000					-6.527352	0.000000													0.000000	0.000000							0.000000	1.401643					
 7263	3.666634				0.000000			496.245469							0.000000				5.248851			0.000000	0.000000							0.000000	0.000000					-6.750221	0.000000													0.000000	0.000000							0.000000	2.015698					
 7264	3.666634				0.000000			502.742749							0.000000				2.987526			0.000000	0.000000							0.000000	0.000000					-6.527352	0.000000													0.000000	0.000000							0.000000	2.261325					
 7265	3.666634				0.000000			508.645314							0.000000				0.726200			0.000000	0.000000							0.000000	0.000000					-5.933031	0.000000													0.000000	0.000000							0.000000	2.261325					
 7266	3.666634				0.000000			513.804619							0.000000				0.000000			0.000000	0.000000							0.000000	0.000000					-5.190129	0.000000													0.000000	0.000000							0.000000	0.726200					
 7267	3.666634				0.000000			518.443570							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-4.670087	0.000000													0.000000	0.000000							-0.442685	0.000000					
 7268	3.666634				0.000000			522.562237							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-4.150084	0.000000													0.000000	0.000000							0.000000	0.000000					
 7269	3.666634				0.000000			526.160607							0.095369				2.239350			0.000000	0.000000							0.000000	0.000000					-3.630038	0.000000													-0.095369	0.000000							-1.796665	0.000000					
 7270	3.666634				0.000000			529.313006							0.255521				4.523447			0.000000	0.000000							0.000000	0.000000					-3.184284	0.000000													-0.160938	0.000000							-2.284097	0.000000					
 7271	3.666634				0.000000			531.945210							0.414354				4.523447			0.000000	0.000000							0.000000	0.000000					-2.664281	0.000000													-0.160938	0.000000							0.000000	0.000000					
 7272	3.666634				2.733270			534.057209							0.571877				7.457455			0.000000	0.000000							-2.733270	0.000000					-2.144234	0.000000													-0.160938	0.000000							-2.934008	0.000000					
 7273	3.666634				0.000000			536.689126							0.406227				7.457455			0.000000	0.000000							0.000000	2.710747					-2.664281	0.000000													0.000000	0.160938							0.000000	0.000000					
 7274	3.666634				0.000000			538.949421							0.241942				7.457455			0.000000	0.000000							0.000000	0.000000					-2.292819	0.000000													0.000000	0.160938							0.000000	0.000000					
 7275	3.666634				0.000000			540.838118							0.079010				9.835314			0.000000	0.000000							0.000000	0.000000					-1.921357	0.000000													0.000000	0.160938							-2.377859	0.000000					
 7276	3.666634				0.000000			542.578116							0.000000				12.661004			0.000000	0.000000							0.000000	0.000000					-1.772773	0.000000													0.000000	0.078359							-2.825689	0.000000					
 7277	3.666634				0.000000			544.169424							0.000000				14.945101			0.000000	0.000000							0.000000	0.000000					-1.624188	0.000000													0.000000	0.000000							-2.284097	0.000000					
 7278	3.666634				0.000000			545.612051							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					-1.475603	0.000000													0.000000	0.000000							-0.984277	0.000000					
 7279	3.666634				0.000000			546.980297							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					-1.401311	0.000000													0.000000	0.000000							0.000000	1.186722					
 7280	3.666634				0.000000			548.422753							0.000000				14.169989			0.000000	0.000000							0.000000	0.000000					-1.475603	0.000000													0.000000	0.000000							0.000000	0.572667					
 7281	3.666634				0.000000			550.830923							0.000000				13.904336			0.000000	0.000000							0.000000	0.000000					-2.441404	0.000000													0.000000	0.000000							0.000000	0.265652					
 7282	3.666634				0.000000			554.353288							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					-3.555745	0.000000													0.000000	0.000000							0.000000	0.726200					
 7283	3.666634				0.000000			558.469779							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					-4.150084	0.000000													0.000000	0.000000							0.000000	1.340230					
 7284	3.666634				0.000000			563.403192							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					-4.967257	0.000000													0.000000	0.000000							0.000000	1.831484					
 7285	3.666634				0.000000			569.376369							0.000000				8.666192			0.000000	0.000000							0.000000	0.000000					-6.007319	0.000000													0.000000	0.000000							0.000000	1.340230					
 7286	3.666634				0.000000			575.869217							0.000000				7.264550			0.000000	0.000000							0.000000	0.000000					-6.527352	0.000000													0.000000	0.000000							0.000000	1.401643					
 7287	3.666634				0.000000			582.584540							0.000000				5.248851			0.000000	0.000000							0.000000	0.000000					-6.750221	0.000000													0.000000	0.000000							0.000000	2.015698					
 7288	3.666634				0.000000			589.076587							0.000000				2.987526			0.000000	0.000000							0.000000	0.000000					-6.527352	0.000000													0.000000	0.000000							0.000000	2.261325					
 7289	3.666634				0.000000			594.973920							0.000000				0.726200			0.000000	0.000000							0.000000	0.000000					-5.933031	0.000000													0.000000	0.000000							0.000000	2.261325					
 7290	3.666634				0.000000			600.127994							0.000000				0.000000			0.000000	0.000000							0.000000	0.000000					-5.190129	0.000000													0.000000	0.000000							0.000000	0.726200					
 7291	3.666634				0.000000			604.761714							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-4.670087	0.000000													0.000000	0.000000							-0.442685	0.000000					
 7292	3.666634				0.000000			608.875149							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-4.150084	0.000000													0.000000	0.000000							0.000000	0.000000					
 7293	3.666634				0.000000			612.468289							0.095369				2.239350			0.000000	0.000000							0.000000	0.000000					-3.630038	0.000000													-0.095369	0.000000							-1.796665	0.000000					
 7294	3.666634				0.000000			615.615457							0.255521				4.523447			0.000000	0.000000							0.000000	0.000000					-3.184284	0.000000													-0.160938	0.000000							-2.284097	0.000000					
 7295	3.666634				0.000000			618.242432							0.414354				4.523447			0.000000	0.000000							0.000000	0.000000					-2.664281	0.000000													-0.160938	0.000000							0.000000	0.000000					
 7296	3.666634				2.733270			620.349201							0.571877				7.457455			0.000000	0.000000							-2.733270	0.000000					-2.144234	0.000000													-0.160938	0.000000							-2.934008	0.000000					
 7297	3.666634				2.885599			616.735506							0.604349				7.457455			0.000000	0.000000							-0.174852	0.000000					0.000000	3.576102													-0.037184	0.000000							0.000000	0.000000					
 7298	3.666634				2.932189			613.047737							0.614540				7.457455			0.000000	0.000000							-0.070367	0.000000					0.000000	3.650395													-0.015171	0.000000							0.000000	0.000000					
 7299	3.666634				2.769427			609.211607							0.580620				9.835314			0.000000	0.000000							0.000000	0.138601					0.000000	3.798979													0.000000	0.028857							-2.377859	0.000000					
 7300	3.666634				2.608006			605.375709							0.546979				12.661004			0.000000	0.000000							0.000000	0.138601					0.000000	3.798979													0.000000	0.028857							-2.825689	0.000000					
 7301	3.666634				2.134462			601.317167							0.447574				14.945101			0.000000	0.000000							0.000000	0.452054					0.000000	4.021856													0.000000	0.094897							-2.284097	0.000000					
 7302	3.666634				1.455852			597.110286							0.304962				15.929378			0.000000	0.000000							0.000000	0.661022					0.000000	4.170441													0.000000	0.138924							-0.984277	0.000000					
 7303	3.666634				1.096286			593.126537							0.229565				14.742656			0.000000	0.000000							0.000000	0.347570					0.000000	3.947564													0.000000	0.072884							0.000000	1.186722					
 7304	3.666634				0.739683			589.143030							0.154790				14.169989			0.000000	0.000000							0.000000	0.347570					0.000000	3.947564													0.000000	0.072884							0.000000	0.572667					
 7305	3.666634				0.386019			585.159764							0.080631				13.904336			0.000000	0.000000							0.000000	0.347570					0.000000	3.947564													0.000000	0.072884							0.000000	0.265652					
 7306	3.666634				0.139753			581.251032							0.029096				13.178136			0.000000	0.000000							0.000000	0.243085					0.000000	3.873272													0.000000	0.050870							0.000000	0.726200					
 7307	3.666634				0.000000			577.416829							0.000000				11.837906			0.000000	0.000000							0.000000	0.138601					0.000000	3.798979													0.000000	0.028857							0.000000	1.340230					
 7308	3.666634				0.070367			573.731442							0.015171				10.006422			0.000000	0.000000							-0.070367	0.000000					0.000000	3.650395													-0.015171	0.000000							0.000000	1.831484					
 7309	3.666634				0.140155			570.046280							0.030216				8.666192			0.000000	0.000000							-0.070367	0.000000					0.000000	3.650395													-0.015171	0.000000							0.000000	1.340230					
 7310	3.666634				0.209368			566.361340							0.045138				7.264550			0.000000	0.000000							-0.070367	0.000000					0.000000	3.650395													-0.015171	0.000000							0.000000	1.401643					
 7311	3.666634				0.278010			562.676624							0.059936				5.248851			0.000000	0.000000							-0.070367	0.000000					0.000000	3.650395													-0.015171	0.000000							0.000000	2.015698					
 7312	3.666634				0.241602			558.917839							0.052599				2.987526			0.000000	0.000000							0.000000	0.034117					0.000000	3.724687													0.000000	0.006843							0.000000	2.261325					
 7313	3.666634				0.101010			555.084989							0.023309				0.726200			0.000000	0.000000							0.000000	0.138601					0.000000	3.798979													0.000000	0.028857							0.000000	2.261325					
 7314	3.666634				0.066061			551.326664							0.016274				0.000000			0.000000	0.000000							0.000000	0.034117					0.000000	3.724687													0.000000	0.006843							0.000000	0.726200					
 7315	3.666634				0.240369			547.717152							0.053324				0.000000			0.000000	0.000000							-0.174852	0.000000					0.000000	3.576102													-0.037184	0.000000							0.000000	0.000000					
 7316	3.666634				0.622208			544.256443							0.134096				0.442685			0.000000	0.000000							-0.383820	0.000000					0.000000	3.427518													-0.081211	0.000000							-0.442685	0.000000					
 7317	3.666634				1.209870			540.944528							0.258230				2.239350			0.000000	0.000000							-0.592789	0.000000					0.000000	3.278933													-0.125238	0.000000							-1.796665	0.000000					
 7318	3.666634				1.792689			537.632814							0.381340				4.523447			0.000000	0.000000							-0.592789	0.000000					0.000000	3.278933													-0.125238	0.000000							-2.284097	0.000000					
 7319	3.666634				2.579674			534.469885							0.539136				4.523447			0.000000	0.000000							-0.801757	0.000000					0.000000	3.130348													-0.160938	0.000000							0.000000	0.000000					
 7320	3.666634				2.733270			530.861394							0.571877				7.457455			0.000000	0.000000							-0.174852	0.000000					0.000000	3.576102													-0.037184	0.000000							-2.934008	0.000000					
 7321	3.666634				0.000000			529.184679							0.406227				7.457455			0.000000	0.000000							0.000000	2.710747					0.000000	1.644545													0.000000	0.160938							0.000000	0.000000					
 7322	3.666634				0.000000			527.433774							0.241942				7.457455			0.000000	0.000000							0.000000	0.000000					0.000000	1.718837													0.000000	0.160938							0.000000	0.000000					
 7323	3.666634				0.000000			525.608682							0.079010				9.835314			0.000000	0.000000							0.000000	0.000000					0.000000	1.793129													0.000000	0.160938							-2.377859	0.000000					
 7324	3.666634				0.000000			523.709408							0.000000				12.661004			0.000000	0.000000							0.000000	0.000000					0.000000	1.867422													0.000000	0.078359							-2.825689	0.000000					
 7325	3.666634				0.000000			521.735957							0.000000				14.945101			0.000000	0.000000							0.000000	0.000000					0.000000	1.941714													0.000000	0.000000							-2.284097	0.000000					
 7326	3.666634				0.000000			519.688334							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					0.000000	2.016006													0.000000	0.000000							-0.984277	0.000000					
 7327	3.666634				0.000000			517.715127							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					0.000000	1.941714													0.000000	0.000000							0.000000	1.186722					
 7328	3.666634				0.000000			515.816331							0.000000				14.169989			0.000000	0.000000							0.000000	0.000000					0.000000	1.867422													0.000000	0.000000							0.000000	0.572667					
 7329	3.666634				0.000000			514.511946							0.000000				13.904336			0.000000	0.000000							0.000000	0.000000					0.000000	1.273127													0.000000	0.000000							0.000000	0.265652					
 7330	3.666634				0.000000			513.653394							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					0.000000	0.827372													0.000000	0.000000							0.000000	0.726200					
 7331	3.666634				0.000000			513.389233							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					0.000000	0.233034													0.000000	0.000000							0.000000	1.340230					
 7332	3.666634				0.000000			513.645091							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					-0.286969	0.000000													0.000000	0.000000							0.000000	1.831484					
 7333	3.666634				1.318073			514.420980							0.000000				8.666192			0.000000	0.000000							-1.318073	0.000000					-0.807016	0.000000													0.000000	0.000000							0.000000	1.340230					
 7334	3.666634				3.047148			515.642576							0.000000				7.264550			0.000000	0.000000							-1.739936	0.000000					-1.252770	0.000000													0.000000	0.000000							0.000000	1.401643					
 7335	3.666634				0.000000			517.086931							0.000000				5.248851			0.000000	0.000000							0.000000	3.022039					-1.475603	0.000000													0.000000	0.000000							0.000000	2.015698					
 7336	3.666634				0.000000			518.531199							0.000000				2.987526			0.000000	0.000000							0.000000	0.000000					-1.475603	0.000000													0.000000	0.000000							0.000000	2.261325					
 7337	3.666634				0.000000			519.752546							0.000000				0.726200			0.000000	0.000000							0.000000	0.000000					-1.252770	0.000000													0.000000	0.000000							0.000000	2.261325					
 7338	3.666634				0.000000			520.602357							0.000000				0.000000			0.000000	0.000000							0.000000	0.000000					-0.881308	0.000000													0.000000	0.000000							0.000000	0.726200					
 7339	3.666634				0.000000			521.006362							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-0.435554	0.000000													0.000000	0.000000							-0.442685	0.000000					
 7340	3.666634				0.000000			521.113174							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-0.138384	0.000000													0.000000	0.000000							0.000000	0.000000					
 7341	3.666634				0.000000			520.997102							0.095369				2.239350			0.000000	0.000000							0.000000	0.000000					0.000000	0.084493													-0.095369	0.000000							-1.796665	0.000000					
 7342	3.666634				0.000000			520.583911							0.255521				4.523447			0.000000	0.000000							0.000000	0.000000					0.000000	0.381618													-0.160938	0.000000							-2.284097	0.000000					
 7343	3.666634				0.000000			519.873576							0.414354				4.523447			0.000000	0.000000							0.000000	0.000000					0.000000	0.678788													-0.160938	0.000000							0.000000	0.000000					
 7344	3.666634				2.733270			518.866114							0.571877				7.457455			0.000000	0.000000							-2.733270	0.000000					0.000000	0.975957													-0.160938	0.000000							-2.934008	0.000000					
 7345	3.666634				0.000000			517.190127							0.406227				7.457455			0.000000	0.000000							0.000000	2.710747					0.000000	1.644545													0.000000	0.160938							0.000000	0.000000					
 7346	3.666634				0.000000			515.439948							0.241942				7.457455			0.000000	0.000000							0.000000	0.000000					0.000000	1.718837													0.000000	0.160938							0.000000	0.000000					
 7347	3.666634				0.000000			513.615583							0.079010				9.835314			0.000000	0.000000							0.000000	0.000000					0.000000	1.793129													0.000000	0.160938							-2.377859	0.000000					
 7348	3.666634				0.000000			511.717036							0.000000				12.661004			0.000000	0.000000							0.000000	0.000000					0.000000	1.867422													0.000000	0.078359							-2.825689	0.000000					
 7349	3.666634				0.000000			509.744312							0.000000				14.945101			0.000000	0.000000							0.000000	0.000000					0.000000	1.941714													0.000000	0.000000							-2.284097	0.000000					
 7350	3.666634				0.000000			507.697415							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					0.000000	2.016006													0.000000	0.000000							-0.984277	0.000000					
 7351	3.666634				0.000000			505.724934							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					0.000000	1.941714													0.000000	0.000000							0.000000	1.186722					
 7352	3.666634				0.000000			503.826866							0.000000				14.169989			0.000000	0.000000							0.000000	0.000000					0.000000	1.867422													0.000000	0.000000							0.000000	0.572667					
 7353	3.666634				0.000000			502.523207							0.000000				13.904336			0.000000	0.000000							0.000000	0.000000					0.000000	1.273127													0.000000	0.000000							0.000000	0.265652					
 7354	3.666634				0.000000			501.665382							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					0.000000	0.827372													0.000000	0.000000							0.000000	0.726200					
 7355	3.666634				0.000000			501.401947							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					0.000000	0.233034													0.000000	0.000000							0.000000	1.340230					
 7356	3.666634				0.000000			501.658532							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					-0.286969	0.000000													0.000000	0.000000							0.000000	1.831484					
 7357	3.666634				1.318073			502.435147							0.000000				8.666192			0.000000	0.000000							-1.318073	0.000000					-0.807016	0.000000													0.000000	0.000000							0.000000	1.340230					
 7358	3.666634				3.047148			503.657469							0.000000				7.264550			0.000000	0.000000							-1.739936	0.000000					-1.252770	0.000000													0.000000	0.000000							0.000000	1.401643					
 7359	3.666634				0.000000			505.102551							0.000000				5.248851			0.000000	0.000000							0.000000	3.022039					-1.475603	0.000000													0.000000	0.000000							0.000000	2.015698					
 7360	3.666634				0.000000			506.547545							0.000000				2.987526			0.000000	0.000000							0.000000	0.000000					-1.475603	0.000000													0.000000	0.000000							0.000000	2.261325					
 7361	3.666634				0.000000			507.769618							0.000000				0.726200			0.000000	0.000000							0.000000	0.000000					-1.252770	0.000000													0.000000	0.000000							0.000000	2.261325					
 7362	3.666634				0.000000			508.620155							0.000000				0.000000			0.000000	0.000000							0.000000	0.000000					-0.881308	0.000000													0.000000	0.000000							0.000000	0.726200					
 7363	3.666634				0.000000			509.024887							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-0.435554	0.000000													0.000000	0.000000							-0.442685	0.000000					
 7364	3.666634				0.000000			509.132424							0.000000				0.442685			0.000000	0.000000							0.000000	0.000000					-0.138384	0.000000													0.000000	0.000000							0.000000	0.000000					
 7365	3.666634				0.000000			509.017078							0.095369				2.239350			0.000000	0.000000							0.000000	0.000000					0.000000	0.084493													-0.095369	0.000000							-1.796665	0.000000					
 7366	3.666634				0.000000			508.604613							0.255521				4.523447			0.000000	0.000000							0.000000	0.000000					0.000000	0.381618													-0.160938	0.000000							-2.284097	0.000000					
 7367	3.666634				0.000000			507.895004							0.414354				4.523447			0.000000	0.000000							0.000000	0.000000					0.000000	0.678788													-0.160938	0.000000							0.000000	0.000000					
 7368	3.666634				2.733270			506.888269							0.571877				7.457455			0.000000	0.000000							-2.733270	0.000000					0.000000	0.975957													-0.160938	0.000000							-2.934008	0.000000					
 7369	3.666634				0.958981			507.590275							0.406227				7.457455			0.000000	0.000000							0.000000	1.751767					-0.732723	0.000000													0.000000	0.160938							0.000000	0.000000					
 7370	3.666634				0.000156			508.069361							0.241942				7.457455			0.000000	0.000000							0.000000	0.950923					-0.509846	0.000000													0.000000	0.160938							0.000000	0.000000					
 7371	3.666634				0.000000			508.251249							0.079010				9.835314			0.000000	0.000000							0.000000	0.000154					-0.212677	0.000000													0.000000	0.160938							-2.377859	0.000000					
 7372	3.666634				0.000000			508.433125							0.000000				12.661004			0.000000	0.000000							0.000000	0.000000					-0.212677	0.000000													0.000000	0.078359							-2.825689	0.000000					
 7373	3.666634				0.000000			508.317822							0.000000				14.945101			0.000000	0.000000							0.000000	0.000000					0.000000	0.084493													0.000000	0.000000							-2.284097	0.000000					
 7374	3.666634				0.000000			508.351110							0.000000				15.929378			0.000000	0.000000							0.000000	0.000000					-0.064092	0.000000													0.000000	0.000000							-0.984277	0.000000					
 7375	3.666634				0.000000			508.310104							0.000000				14.742656			0.000000	0.000000							0.000000	0.000000					0.000000	0.010200													0.000000	0.000000							0.000000	1.186722					
 7376	3.666634				0.000000			508.343392							0.000000				14.169989			0.000000	0.000000							0.000000	0.000000					-0.064092	0.000000													0.000000	0.000000							0.000000	0.572667					
 7377	3.666634				0.000000			508.525263							0.000000				13.904336			0.000000	0.000000							0.000000	0.000000					-0.212677	0.000000													0.000000	0.000000							0.000000	0.265652					
 7378	3.666634				0.000000			508.855708							0.000000				13.178136			0.000000	0.000000							0.000000	0.000000					-0.361262	0.000000													0.000000	0.000000							0.000000	0.726200					
 7379	3.666634				0.000000			509.334718							0.000000				11.837906			0.000000	0.000000							0.000000	0.000000					-0.509846	0.000000													0.000000	0.000000							0.000000	1.340230					
 7380	3.666634				0.000000			509.962283							0.000000				10.006422			0.000000	0.000000							0.000000	0.000000					-0.658431	0.000000													0.000000	0.000000							0.000000	1.831484					
 7381	3.666634				3.399307			510.664103							0.000000				8.666192			0.000000	0.000000							-3.399307	0.000000					-0.732723	0.000000													0.000000	0.000000							0.000000	1.340230					
 7382	3.666634				9.359731			512.628806							0.000000				7.264550			0.000000	0.000000							-5.988434	0.000000					-1.995650	0.000000													0.000000	0.000000							0.000000	1.401643					
 7383	3.666634				12.876850			515.187730							0.000000				5.248851			0.000000	0.000000							-3.594244	0.000000					-2.589989	0.000000													0.000000	0.000000							0.000000	2.015698					
 7384	3.666634				12.988073			517.895083							0.000000				2.987526			0.000000	0.000000							-0.217327	0.000000					-2.738573	0.000000													0.000000	0.000000							0.000000	2.261325					
 7385	3.666634				12.106280			520.156517							0.000000				0.726200			0.000000	0.000000							0.000000	0.774771					-2.292819	0.000000													0.000000	0.000000							0.000000	2.261325					
 7386	3.666634				10.969294			522.269230							0.000000				0.000000			0.000000	0.000000							0.000000	1.037231					-2.144234	0.000000													0.000000	0.000000							0.000000	0.726200					
 7387	3.666634				9.785596			524.233230							0.000000				0.000000			0.000000	0.000000							0.000000	1.093310					-1.995650	0.000000													0.000000	0.000000							0.000000	0.000000					
 7388	3.666634				9.748860			526.048527							0.000000				0.442685			0.000000	0.000000							-0.043897	0.000000					-1.847065	0.000000													0.000000	0.000000							-0.442685	0.000000					
 7389	3.666634				9.992472			527.640836							0.095369				2.239350			0.000000	0.000000							-0.323942	0.000000					-1.624188	0.000000													-0.095369	0.000000							-1.796665	0.000000					
 7390	3.666634				9.413776			529.084464							0.255521				4.523447			0.000000	0.000000							0.000000	0.496357					-1.475603	0.000000													-0.160938	0.000000							-2.284097	0.000000					
 7391	3.666634				6.172259			530.379464							0.414354				4.523447			0.000000	0.000000							0.000000	3.163948					-1.327062	0.000000													-0.160938	0.000000							0.000000	0.000000					
